idx,date,y
65803,16,0.0
65804,16,0.0
65805,16,0.0
65806,16,0.0
65807,16,0.0
65808,16,0.0
65809,16,0.0
65810,16,0.0
65811,16,0.0
65812,16,0.0
65813,16,1.0
65814,16,0.0
65815,16,1.0
65816,16,0.0
65817,16,0.0
65818,16,0.0
65819,16,0.0
65820,16,0.0
65821,16,1.0
65822,16,0.0
65823,16,0.0
65824,16,0.0
65825,16,1.0
65826,16,0.0
65827,16,1.0
65828,16,0.0
65829,16,0.0
65831,16,0.0
65832,16,0.0
65833,16,0.0
65834,16,0.0
65835,16,0.0
65836,16,0.0
65837,16,1.0
65839,16,0.0
65840,16,0.0
65842,16,1.0
65843,16,0.0
65844,16,1.0
65845,16,1.0
65846,16,0.0
65847,17,1.0
65848,16,0.0
65849,16,1.0
65850,16,0.0
65851,16,0.0
65852,16,0.0
65853,16,1.0
65854,16,0.0
65855,16,0.0
65856,16,0.0
65857,16,0.0
65858,16,1.0
65859,16,0.0
65860,16,1.0
65861,16,0.0
65862,16,0.0
65863,16,0.0
65864,16,1.0
65865,16,0.0
65866,16,0.0
65867,16,0.0
65868,16,0.0
65869,16,0.0
65870,16,0.0
65871,16,0.0
65872,16,1.0
65873,16,0.0
65874,16,1.0
65875,16,0.0
65876,16,0.0
65877,16,0.0
65878,16,0.0
65879,16,0.0
65880,16,0.0
65881,16,0.0
65882,16,0.0
65883,16,0.0
65884,16,0.0
65885,16,0.0
65886,16,0.0
65887,16,1.0
65888,16,0.0
65889,16,0.0
65890,16,0.0
65891,16,1.0
65892,16,0.0
65893,16,0.0
65894,16,0.0
65895,16,0.0
65896,16,0.0
65897,16,0.0
65898,16,0.0
65899,16,0.0
65900,16,0.0
65901,16,0.0
65902,16,0.0
65903,16,0.0
65904,16,0.0
65905,16,0.0
65906,16,0.0
65907,16,0.0
65908,16,0.0
65909,16,0.0
65910,16,1.0
65911,16,1.0
65912,16,0.0
65913,16,0.0
65914,16,0.0
65915,17,0.0
65916,16,0.0
65917,16,0.0
65918,16,0.0
65919,16,0.0
65920,16,0.0
65921,16,0.0
65922,16,0.0
65923,16,0.0
65924,16,1.0
65925,16,0.0
65926,16,1.0
65927,16,0.0
65929,16,0.0
65930,16,1.0
65931,16,0.0
65932,16,1.0
65933,16,0.0
65934,16,0.0
65935,16,0.0
65936,16,0.0
65937,16,0.0
65938,16,0.0
65939,16,1.0
65940,16,0.0
65941,16,0.0
65942,16,0.0
65943,16,1.0
65944,16,0.0
65945,16,0.0
65946,16,0.0
65947,16,0.0
65948,16,0.0
65949,16,0.0
65950,16,0.0
65951,16,0.0
65952,19,1.0
65953,16,0.0
65954,16,0.0
65955,16,0.0
65956,16,0.0
65957,16,0.0
65958,16,1.0
65959,16,0.0
65960,16,0.0
65961,16,1.0
65962,16,0.0
65963,16,0.0
65964,16,0.0
65965,16,1.0
65966,16,0.0
65967,16,0.0
65968,16,0.0
65970,16,0.0
65971,16,0.0
65972,16,0.0
65973,16,0.0
65974,16,0.0
65975,16,0.0
65976,16,1.0
65977,16,0.0
65978,16,1.0
65979,16,0.0
65980,16,0.0
65981,16,0.0
65982,16,0.0
65983,16,0.0
65984,16,0.0
65985,16,0.0
65986,16,0.0
65987,16,0.0
65988,16,0.0
65989,16,0.0
65990,16,0.0
65991,16,0.0
65992,16,0.0
65993,16,1.0
65994,16,0.0
65995,16,0.0
65996,16,0.0
65997,16,0.0
65998,16,0.0
65999,16,0.0
66000,16,0.0
66001,16,0.0
66002,16,1.0
66003,16,0.0
66004,16,0.0
66005,16,0.0
66006,16,0.0
66007,16,0.0
66008,16,0.0
66009,16,0.0
66010,16,0.0
66011,16,0.0
66012,16,0.0
66013,16,0.0
66014,16,0.0
66015,16,1.0
66016,16,0.0
66017,16,0.0
66018,16,1.0
66019,16,1.0
66020,16,0.0
66021,16,0.0
66022,16,0.0
66023,16,0.0
66024,16,1.0
66025,16,0.0
66026,16,0.0
66027,16,0.0
66028,16,0.0
66029,16,1.0
66030,16,0.0
66031,16,0.0
66032,16,1.0
66034,16,0.0
66035,16,0.0
66036,16,0.0
66037,18,0.0
66038,16,0.0
66039,16,0.0
66040,16,0.0
66041,16,0.0
66042,16,0.0
66043,16,0.0
66045,16,0.0
66046,16,0.0
66047,16,1.0
66048,16,0.0
66049,16,1.0
66050,16,0.0
66051,18,0.0
66052,16,0.0
66053,16,0.0
66054,16,0.0
66055,16,0.0
66056,16,0.0
66057,16,0.0
66058,16,1.0
66059,16,1.0
66060,16,0.0
66061,16,0.0
66062,16,0.0
66063,18,0.0
66064,16,0.0
66065,16,0.0
66066,16,0.0
66067,16,0.0
66068,16,0.0
66069,16,0.0
66070,16,0.0
66071,16,0.0
66072,16,0.0
66073,16,0.0
66074,16,0.0
66075,16,0.0
66076,16,0.0
66077,16,0.0
66078,16,0.0
66079,16,0.0
66080,16,0.0
66081,16,0.0
66082,17,1.0
66083,17,0.0
66084,17,1.0
66085,17,0.0
66086,17,0.0
66087,17,1.0
66088,17,0.0
66089,17,0.0
66090,17,0.0
66091,17,0.0
66093,17,0.0
66094,17,1.0
66095,17,0.0
66096,17,0.0
66097,17,0.0
66098,17,0.0
66099,17,0.0
66100,17,0.0
66101,17,0.0
66102,17,0.0
66104,17,0.0
66105,17,0.0
66106,17,0.0
66107,17,0.0
66108,17,0.0
66109,17,0.0
66110,17,0.0
66111,17,1.0
66112,17,0.0
66113,17,1.0
66114,17,0.0
66115,17,0.0
66116,17,0.0
66117,17,0.0
66118,17,0.0
66119,17,0.0
66120,17,0.0
66121,17,0.0
66122,17,0.0
66123,17,0.0
66124,17,0.0
66125,17,1.0
66126,17,0.0
66127,17,0.0
66128,17,1.0
66129,17,1.0
66130,17,1.0
66131,17,0.0
66132,17,0.0
66133,17,0.0
66134,17,1.0
66135,17,0.0
66136,17,0.0
66137,17,0.0
66138,17,0.0
66139,17,0.0
66140,17,0.0
66141,17,1.0
66142,17,0.0
66143,17,0.0
66144,17,0.0
66145,17,0.0
66146,17,0.0
66147,17,0.0
66148,17,0.0
66149,17,0.0
66150,17,0.0
66151,17,0.0
66152,17,0.0
66153,17,0.0
66154,17,0.0
66155,17,0.0
66156,17,1.0
66157,17,0.0
66158,17,0.0
66159,17,1.0
66160,17,0.0
66161,17,0.0
66162,17,0.0
66163,17,0.0
66164,17,0.0
66165,17,0.0
66166,17,0.0
66167,17,1.0
66168,17,1.0
66169,17,0.0
66170,17,0.0
66171,17,0.0
66172,17,0.0
66174,17,0.0
66175,17,0.0
66176,17,0.0
66177,17,0.0
66178,17,0.0
66179,17,1.0
66180,17,0.0
66181,17,0.0
66182,17,0.0
66183,17,0.0
66184,17,0.0
66185,17,0.0
66186,17,0.0
66187,17,0.0
66188,17,0.0
66189,17,1.0
66190,17,0.0
66192,17,0.0
66193,17,1.0
66195,17,0.0
66196,17,0.0
66197,17,0.0
66198,17,0.0
66199,18,1.0
66200,17,0.0
66201,17,0.0
66203,17,0.0
66204,17,0.0
66205,17,0.0
66206,17,0.0
66207,17,0.0
66208,17,0.0
66209,18,0.0
66210,17,0.0
66211,17,1.0
66212,17,0.0
66213,17,0.0
66214,19,1.0
66215,17,0.0
66216,17,0.0
66217,17,0.0
66218,17,0.0
66219,17,0.0
66220,17,0.0
66221,17,0.0
66222,17,0.0
66223,17,0.0
66224,17,1.0
66225,17,0.0
66226,17,0.0
66227,20,0.0
66228,17,0.0
66229,17,0.0
66230,21,0.0
66231,17,0.0
66232,17,0.0
66233,17,0.0
66234,17,0.0
66235,17,0.0
66236,17,0.0
66237,17,1.0
66238,17,0.0
66239,17,0.0
66240,17,1.0
66241,17,0.0
66242,17,0.0
66243,17,0.0
66244,17,0.0
66246,17,1.0
66247,17,0.0
66248,17,0.0
66249,17,0.0
66250,17,0.0
66251,17,1.0
66252,17,1.0
66253,17,0.0
66254,17,0.0
66255,17,0.0
66256,17,0.0
66257,17,0.0
66258,17,1.0
66259,17,0.0
66260,17,0.0
66261,17,0.0
66262,17,0.0
66263,17,0.0
66264,17,0.0
66265,17,0.0
66266,17,0.0
66267,17,0.0
66268,17,0.0
66269,17,0.0
66270,17,0.0
66271,17,0.0
66272,17,0.0
66273,17,0.0
66274,17,1.0
66275,17,0.0
66276,17,1.0
66277,17,1.0
66278,17,1.0
66279,17,0.0
66280,17,0.0
66281,17,0.0
66282,17,0.0
66283,17,0.0
66284,17,0.0
66285,17,0.0
66286,17,0.0
66287,19,0.0
66288,17,0.0
66289,17,0.0
66290,17,0.0
66291,17,0.0
66292,17,0.0
66293,17,0.0
66294,17,0.0
66295,17,0.0
66296,17,0.0
66297,17,0.0
66298,17,0.0
66299,17,1.0
66300,17,0.0
66301,17,0.0
66303,17,0.0
66304,17,0.0
66305,17,0.0
66306,17,0.0
66307,17,0.0
66308,17,0.0
66309,17,0.0
66310,17,0.0
66311,17,0.0
66312,17,0.0
66313,17,0.0
66314,17,0.0
66315,17,0.0
66316,17,0.0
66317,17,0.0
66318,17,0.0
66319,17,0.0
66320,17,0.0
66321,17,0.0
66322,17,0.0
66323,17,0.0
66324,17,0.0
66325,17,0.0
66326,17,0.0
66327,17,0.0
66328,17,0.0
66329,17,0.0
66330,17,0.0
66331,17,0.0
66332,17,0.0
66333,17,0.0
66334,17,0.0
66335,17,1.0
66336,17,0.0
66337,17,0.0
66338,17,0.0
66339,17,0.0
66340,17,0.0
66341,17,0.0
66342,17,0.0
66343,17,0.0
66344,17,0.0
66345,17,0.0
66346,17,0.0
66347,17,1.0
66348,17,0.0
66349,17,1.0
66350,17,1.0
66351,17,0.0
66352,17,0.0
66353,17,0.0
66354,17,0.0
66355,17,0.0
66356,17,0.0
66357,17,1.0
66358,17,0.0
66359,17,0.0
66360,17,0.0
66361,17,0.0
66362,17,0.0
66363,17,0.0
66365,17,0.0
66366,17,0.0
66368,17,1.0
66369,17,0.0
66370,17,0.0
66371,17,1.0
66372,17,0.0
66373,17,0.0
66374,17,0.0
66375,17,0.0
66376,17,0.0
66377,17,0.0
66378,17,0.0
66379,17,0.0
66380,17,0.0
66381,17,0.0
66382,17,0.0
66383,17,0.0
66384,17,0.0
66385,17,0.0
66386,17,0.0
66387,17,1.0
66388,17,0.0
66389,17,0.0
66391,17,0.0
66392,17,0.0
66393,17,0.0
66394,17,0.0
66395,17,0.0
66396,17,0.0
66397,17,0.0
66398,17,1.0
66400,17,0.0
66401,17,0.0
66402,17,0.0
66403,17,0.0
66404,17,0.0
66405,17,0.0
66406,17,1.0
66407,17,0.0
66408,17,1.0
66409,17,0.0
66410,17,1.0
66411,17,0.0
66412,17,0.0
66413,17,0.0
66414,17,0.0
66415,17,0.0
66416,17,0.0
66417,17,0.0
66418,17,0.0
66419,17,0.0
66420,17,1.0
66421,17,0.0
66422,17,0.0
66423,17,0.0
66424,17,0.0
66425,17,1.0
66426,17,0.0
66427,17,0.0
66428,17,0.0
66429,17,0.0
66430,17,0.0
66431,17,0.0
66432,17,0.0
66433,17,0.0
66434,17,0.0
66435,17,0.0
66436,17,1.0
66437,17,0.0
66438,17,0.0
66439,17,0.0
66440,17,0.0
66441,17,0.0
66442,17,0.0
66443,17,1.0
66444,17,0.0
66445,17,0.0
66446,17,0.0
66447,17,0.0
66448,17,0.0
66449,17,0.0
66450,17,0.0
66451,17,0.0
66452,17,0.0
66453,17,0.0
66454,17,0.0
66455,17,0.0
66456,17,0.0
66457,17,1.0
66458,17,0.0
66459,17,0.0
66460,17,0.0
66461,17,0.0
66462,17,0.0
66463,17,0.0
66464,17,0.0
66465,17,0.0
66466,17,0.0
66467,17,0.0
66468,17,0.0
66469,17,0.0
66470,17,0.0
66471,17,0.0
66472,17,0.0
66473,17,1.0
66474,17,0.0
66475,17,0.0
66476,17,0.0
66477,17,0.0
66478,17,0.0
66479,17,0.0
66480,17,0.0
66481,17,0.0
66482,17,0.0
66483,17,0.0
66484,17,0.0
66485,17,1.0
66486,17,0.0
66487,17,1.0
66488,17,0.0
66489,17,0.0
66490,17,0.0
66491,17,0.0
66492,17,0.0
66493,17,0.0
66494,17,1.0
66495,17,0.0
66496,17,0.0
66497,17,0.0
66498,17,0.0
66499,17,1.0
66500,17,0.0
66501,17,0.0
66502,17,0.0
66503,17,0.0
66504,17,0.0
66505,17,0.0
66506,17,1.0
66507,17,0.0
66508,17,0.0
66509,18,0.0
66510,17,0.0
66511,17,0.0
66512,17,0.0
66513,17,0.0
66514,17,0.0
66515,17,0.0
66516,17,0.0
66517,17,1.0
66518,17,1.0
66519,17,0.0
66520,17,0.0
66521,17,0.0
66522,17,1.0
66523,17,1.0
66524,17,0.0
66525,17,0.0
66526,17,0.0
66527,17,0.0
66528,17,0.0
66529,17,1.0
66530,17,0.0
66531,17,0.0
66532,17,0.0
66533,17,0.0
66534,17,0.0
66535,17,0.0
66536,17,1.0
66537,17,0.0
66538,17,0.0
66539,17,0.0
66540,17,1.0
66541,17,1.0
66542,17,1.0
66543,17,0.0
66544,17,0.0
66545,17,0.0
66546,17,0.0
66547,17,1.0
66548,17,0.0
66549,17,0.0
66550,17,0.0
66551,17,0.0
66552,17,0.0
66553,17,0.0
66554,17,0.0
66555,17,0.0
66556,17,0.0
66557,17,0.0
66558,17,0.0
66559,17,0.0
66560,17,0.0
66561,17,0.0
66562,17,1.0
66563,17,0.0
66564,17,0.0
66565,17,0.0
66566,17,0.0
66567,17,0.0
66568,17,1.0
66569,17,0.0
66570,17,1.0
66571,17,0.0
66572,17,0.0
66573,17,0.0
66574,17,0.0
66575,19,1.0
66576,17,0.0
66577,17,0.0
66578,17,0.0
66580,17,0.0
66582,17,0.0
66583,17,0.0
66584,17,0.0
66585,17,0.0
66586,17,0.0
66587,17,0.0
66589,17,0.0
66590,17,0.0
66591,17,0.0
66592,17,0.0
66593,17,0.0
66594,17,0.0
66595,17,1.0
66597,17,0.0
66598,17,1.0
66599,17,0.0
66600,17,0.0
66601,19,1.0
66602,17,0.0
66603,17,0.0
66604,17,0.0
66605,17,0.0
66606,17,0.0
66607,17,1.0
66608,17,0.0
66609,17,0.0
66610,17,1.0
66611,17,0.0
66612,17,0.0
66613,17,0.0
66614,17,0.0
66615,17,0.0
66616,17,0.0
66617,17,0.0
66618,17,0.0
66619,17,1.0
66620,17,0.0
66621,17,0.0
66622,17,0.0
66623,17,0.0
66624,17,1.0
66625,17,0.0
66626,17,0.0
66627,17,1.0
66628,17,0.0
66629,17,0.0
66630,17,0.0
66631,17,0.0
66632,17,0.0
66633,17,0.0
66634,17,0.0
66635,17,1.0
66636,17,0.0
66637,17,0.0
66638,17,0.0
66639,17,1.0
66640,17,0.0
66641,17,0.0
66642,17,0.0
66643,17,0.0
66644,17,0.0
66645,17,0.0
66646,17,0.0
66647,17,1.0
66648,17,0.0
66649,17,0.0
66650,17,0.0
66651,17,0.0
66652,17,1.0
66653,17,0.0
66654,20,0.0
66655,17,0.0
66656,17,1.0
66657,17,0.0
66658,17,0.0
66659,17,0.0
66660,17,0.0
66661,17,1.0
66662,17,0.0
66663,17,0.0
66664,17,0.0
66665,17,0.0
66666,17,0.0
66667,17,0.0
66668,17,0.0
66669,18,0.0
66670,18,0.0
66671,18,1.0
66672,18,0.0
66673,18,0.0
66674,19,0.0
66675,18,0.0
66676,18,1.0
66677,18,1.0
66678,18,1.0
66679,18,0.0
66680,18,0.0
66681,18,0.0
66682,18,0.0
66683,18,0.0
66684,18,1.0
66686,18,0.0
66687,18,0.0
66688,18,0.0
66689,18,1.0
66690,18,0.0
66691,18,0.0
66692,18,1.0
66693,18,0.0
66694,18,0.0
66695,18,0.0
66696,18,0.0
66698,18,0.0
66699,18,0.0
66700,18,0.0
66701,18,0.0
66702,18,1.0
66703,18,0.0
66704,18,0.0
66705,18,0.0
66706,18,1.0
66707,18,1.0
66708,18,1.0
66709,18,0.0
66710,18,0.0
66711,18,0.0
66712,18,1.0
66713,18,0.0
66714,18,0.0
66715,18,0.0
66716,18,1.0
66717,18,0.0
66718,18,0.0
66719,18,0.0
66720,18,0.0
66721,18,0.0
66722,18,0.0
66723,18,0.0
66724,18,1.0
66725,18,0.0
66726,18,0.0
66727,18,0.0
66728,18,0.0
66729,18,0.0
66730,18,0.0
66731,18,0.0
66732,18,0.0
66733,18,0.0
66734,18,0.0
66735,18,0.0
66736,18,0.0
66737,18,0.0
66738,18,0.0
66739,18,0.0
66740,18,0.0
66741,18,0.0
66742,18,0.0
66743,18,0.0
66744,18,0.0
66745,18,0.0
66746,18,0.0
66747,18,0.0
66748,18,0.0
66749,18,1.0
66750,18,0.0
66751,18,0.0
66752,18,0.0
66753,18,0.0
66754,18,0.0
66755,18,1.0
66756,18,0.0
66757,18,0.0
66758,18,0.0
66759,18,0.0
66760,18,0.0
66761,18,0.0
66762,18,0.0
66763,18,0.0
66764,18,1.0
66765,18,0.0
66766,18,0.0
66767,18,0.0
66768,18,0.0
66769,18,0.0
66770,18,0.0
66771,18,0.0
66772,18,0.0
66773,18,1.0
66774,18,0.0
66775,18,0.0
66776,18,0.0
66777,18,0.0
66778,18,0.0
66779,18,0.0
66780,18,0.0
66781,18,0.0
66782,18,0.0
66783,18,0.0
66784,18,0.0
66785,18,0.0
66786,18,1.0
66787,18,0.0
66788,18,0.0
66789,18,0.0
66790,18,0.0
66791,18,0.0
66792,18,0.0
66793,18,0.0
66794,18,0.0
66795,18,0.0
66796,18,0.0
66797,18,0.0
66798,18,0.0
66799,18,0.0
66800,18,0.0
66801,18,0.0
66802,20,0.0
66803,18,0.0
66804,18,0.0
66805,18,1.0
66806,18,0.0
66807,18,0.0
66808,18,0.0
66809,18,0.0
66811,18,0.0
66812,18,0.0
66813,18,0.0
66814,18,0.0
66815,18,0.0
66816,18,0.0
66817,18,0.0
66818,18,0.0
66819,18,0.0
66820,18,1.0
66821,18,0.0
66822,18,0.0
66824,18,0.0
66825,18,1.0
66826,18,0.0
66827,18,0.0
66828,18,0.0
66830,18,0.0
66831,18,0.0
66832,18,0.0
66834,18,0.0
66835,18,0.0
66836,18,0.0
66837,18,1.0
66838,19,0.0
66839,18,0.0
66840,18,0.0
66841,18,0.0
66842,18,0.0
66843,18,0.0
66844,18,0.0
66846,18,1.0
66847,18,0.0
66848,18,0.0
66849,18,0.0
66850,18,0.0
66851,18,0.0
66852,18,0.0
66853,18,0.0
66854,18,0.0
66855,18,0.0
66856,18,0.0
66857,18,0.0
66858,18,0.0
66859,18,0.0
66860,18,1.0
66861,18,0.0
66862,18,1.0
66864,18,0.0
66865,18,0.0
66866,18,0.0
66867,18,0.0
66868,18,1.0
66869,18,0.0
66870,18,1.0
66871,18,0.0
66872,18,1.0
66873,18,1.0
66874,18,1.0
66875,18,0.0
66876,18,0.0
66877,18,0.0
66878,18,0.0
66879,18,0.0
66881,18,0.0
66882,18,0.0
66883,18,0.0
66884,18,0.0
66885,18,0.0
66886,18,0.0
66887,18,0.0
66888,18,0.0
66889,18,0.0
66890,18,0.0
66891,18,0.0
66892,18,0.0
66893,18,0.0
66894,18,0.0
66895,18,0.0
66896,18,0.0
66897,18,0.0
66898,18,0.0
66899,18,0.0
66900,18,0.0
66901,18,0.0
66902,18,0.0
66903,18,1.0
66904,18,1.0
66905,18,0.0
66906,18,1.0
66907,18,0.0
66908,18,0.0
66909,18,0.0
66910,18,0.0
66911,18,0.0
66912,18,0.0
66913,18,0.0
66914,18,0.0
66915,18,0.0
66916,18,0.0
66917,18,0.0
66918,18,0.0
66919,18,0.0
66920,18,0.0
66921,18,0.0
66922,18,0.0
66923,18,0.0
66924,18,0.0
66925,18,0.0
66926,19,0.0
66927,18,1.0
66928,18,1.0
66929,18,1.0
66930,18,0.0
66932,18,0.0
66933,18,0.0
66934,18,0.0
66935,18,0.0
66936,18,0.0
66937,18,0.0
66938,18,1.0
66939,18,0.0
66940,18,1.0
66941,18,0.0
66942,18,0.0
66943,18,0.0
66944,18,0.0
66945,18,0.0
66946,18,1.0
66947,18,0.0
66948,18,0.0
66949,18,0.0
66950,18,0.0
66951,18,0.0
66952,18,0.0
66953,18,0.0
66954,18,0.0
66955,18,0.0
66956,18,0.0
66957,18,0.0
66958,18,0.0
66959,18,0.0
66960,18,0.0
66961,18,0.0
66962,18,0.0
66963,18,0.0
66964,18,0.0
66965,18,0.0
66966,18,0.0
66967,18,0.0
66968,18,0.0
66969,18,0.0
66970,18,0.0
66971,18,1.0
66972,18,0.0
66973,18,0.0
66974,18,0.0
66975,18,0.0
66976,18,0.0
66977,18,1.0
66978,18,0.0
66979,18,0.0
66980,18,1.0
66981,18,0.0
66982,18,0.0
66983,18,0.0
66984,18,0.0
66985,18,0.0
66986,18,0.0
66987,18,0.0
66988,18,0.0
66989,18,0.0
66991,18,1.0
66992,18,0.0
66993,18,0.0
66994,18,0.0
66995,18,0.0
66996,18,0.0
66997,18,0.0
66998,18,0.0
66999,18,0.0
67000,18,0.0
67002,18,0.0
67003,18,0.0
67004,18,1.0
67005,18,0.0
67006,18,0.0
67007,18,0.0
67008,18,1.0
67009,18,0.0
67010,18,0.0
67011,18,0.0
67012,18,0.0
67013,18,0.0
67014,18,1.0
67015,18,0.0
67017,18,0.0
67018,18,0.0
67019,19,0.0
67020,18,0.0
67022,18,0.0
67023,18,1.0
67024,18,1.0
67025,20,0.0
67026,18,0.0
67027,18,0.0
67028,18,0.0
67029,18,0.0
67030,18,0.0
67031,18,0.0
67032,18,0.0
67034,18,0.0
67035,18,0.0
67036,18,1.0
67037,18,0.0
67038,18,1.0
67040,18,0.0
67041,18,0.0
67042,18,0.0
67043,18,0.0
67044,18,0.0
67045,18,0.0
67046,18,1.0
67047,18,0.0
67048,18,0.0
67049,18,0.0
67050,18,0.0
67051,18,0.0
67052,18,0.0
67053,18,0.0
67054,18,0.0
67055,18,0.0
67056,18,0.0
67057,18,0.0
67058,18,0.0
67059,18,0.0
67060,18,0.0
67062,18,0.0
67063,18,0.0
67064,18,1.0
67065,18,0.0
67066,18,0.0
67067,18,0.0
67068,18,0.0
67069,18,0.0
67070,18,0.0
67071,18,0.0
67072,18,0.0
67073,18,0.0
67074,18,0.0
67075,18,0.0
67076,18,1.0
67077,18,1.0
67078,18,0.0
67079,18,0.0
67080,18,0.0
67081,18,0.0
67082,18,0.0
67083,18,0.0
67084,18,0.0
67085,18,0.0
67086,18,0.0
67087,18,0.0
67088,18,0.0
67089,18,0.0
67090,18,0.0
67091,18,0.0
67092,18,0.0
67093,18,0.0
67094,18,0.0
67095,18,0.0
67096,18,0.0
67097,18,0.0
67098,18,0.0
67099,18,0.0
67100,18,0.0
67101,18,1.0
67102,18,0.0
67103,18,1.0
67104,18,0.0
67105,18,0.0
67106,18,0.0
67107,18,1.0
67108,18,0.0
67109,18,0.0
67110,18,0.0
67111,18,0.0
67112,18,0.0
67113,18,0.0
67114,18,0.0
67115,18,0.0
67116,18,0.0
67117,18,0.0
67118,18,0.0
67119,18,0.0
67120,18,0.0
67121,18,0.0
67122,18,0.0
67123,18,0.0
67124,18,0.0
67125,18,0.0
67126,18,0.0
67127,18,0.0
67128,18,0.0
67129,18,0.0
67130,18,0.0
67131,18,0.0
67132,18,0.0
67133,18,0.0
67134,18,0.0
67135,18,0.0
67136,18,1.0
67137,18,0.0
67138,18,0.0
67139,18,0.0
67140,18,0.0
67141,18,0.0
67142,18,0.0
67143,18,0.0
67144,18,1.0
67145,18,0.0
67146,18,0.0
67147,18,0.0
67148,18,1.0
67149,18,0.0
67150,18,0.0
67151,18,0.0
67152,18,1.0
67153,18,0.0
67154,18,0.0
67155,18,0.0
67156,18,0.0
67157,18,0.0
67158,18,0.0
67159,18,0.0
67160,18,0.0
67161,18,0.0
67162,18,0.0
67163,18,0.0
67164,18,0.0
67165,18,0.0
67166,18,1.0
67167,18,0.0
67168,18,0.0
67169,18,0.0
67170,18,0.0
67171,18,1.0
67172,18,0.0
67173,18,0.0
67174,18,0.0
67175,18,0.0
67176,18,0.0
67177,18,0.0
67178,18,1.0
67179,18,1.0
67180,18,0.0
67181,18,0.0
67182,18,0.0
67183,18,0.0
67184,18,0.0
67185,18,0.0
67186,18,1.0
67187,18,0.0
67188,18,0.0
67189,18,0.0
67190,18,0.0
67191,18,1.0
67192,18,0.0
67193,18,0.0
67194,18,0.0
67195,18,0.0
67196,18,0.0
67197,18,0.0
67198,18,0.0
67199,18,0.0
67200,18,0.0
67201,18,1.0
67202,18,0.0
67203,18,1.0
67204,18,0.0
67205,18,0.0
67206,18,0.0
67207,18,0.0
67208,18,1.0
67209,18,0.0
67210,18,1.0
67211,18,0.0
67212,18,0.0
67213,18,0.0
67214,18,0.0
67215,18,0.0
67216,18,0.0
67217,18,0.0
67218,18,0.0
67219,18,0.0
67220,18,0.0
67221,18,0.0
67222,18,0.0
67223,18,0.0
67224,18,0.0
67225,18,0.0
67226,18,0.0
67227,18,1.0
67228,18,0.0
67229,18,0.0
67230,18,0.0
67231,18,0.0
67232,18,0.0
67233,18,1.0
67234,18,0.0
67235,18,0.0
67236,18,0.0
67237,18,0.0
67238,18,0.0
67239,18,1.0
67240,18,0.0
67241,18,0.0
67242,18,0.0
67243,18,1.0
67244,18,0.0
67245,18,1.0
67246,18,0.0
67247,18,0.0
67248,18,0.0
67249,18,0.0
67250,18,1.0
67251,18,0.0
67252,18,0.0
67253,18,0.0
67254,18,0.0
67255,20,1.0
67256,18,0.0
67257,18,0.0
67258,18,0.0
67259,18,1.0
67260,18,0.0
67261,18,0.0
67262,18,0.0
67263,18,0.0
67264,18,1.0
67265,18,0.0
67266,18,0.0
67267,18,0.0
67269,18,0.0
67271,18,1.0
67272,18,0.0
67273,18,0.0
67274,18,0.0
67275,18,0.0
67276,18,1.0
67277,18,1.0
67278,18,0.0
67279,18,0.0
67280,18,0.0
67281,18,0.0
67282,18,1.0
67283,19,0.0
67285,18,0.0
67286,18,0.0
67287,18,0.0
67288,18,0.0
67289,18,0.0
67290,18,0.0
67291,18,1.0
67292,18,0.0
67293,18,0.0
67294,18,0.0
67295,18,0.0
67296,18,0.0
67297,18,0.0
67298,18,0.0
67299,18,0.0
67300,20,0.0
67301,18,0.0
67302,18,0.0
67303,18,0.0
67304,18,0.0
67305,18,0.0
67306,18,0.0
67307,18,1.0
67308,18,0.0
67309,18,1.0
67310,18,0.0
67311,18,0.0
67312,18,0.0
67313,18,0.0
67314,18,0.0
67315,18,0.0
67316,18,0.0
67317,18,0.0
67318,18,0.0
67319,18,0.0
67320,18,0.0
67321,18,0.0
67322,18,0.0
67323,18,0.0
67324,18,0.0
67325,18,1.0
67326,18,0.0
67327,18,0.0
67328,18,0.0
67329,18,1.0
67330,18,0.0
67331,18,0.0
67332,18,0.0
67333,18,0.0
67334,18,1.0
67335,18,0.0
67336,18,0.0
67337,18,0.0
67338,18,0.0
67339,18,0.0
67340,18,0.0
67341,18,0.0
67342,18,0.0
67343,18,0.0
67344,18,0.0
67345,18,0.0
67346,18,0.0
67347,18,0.0
67348,18,1.0
67349,18,0.0
67350,18,0.0
67351,18,1.0
67352,18,0.0
67353,18,1.0
67354,18,0.0
67355,18,0.0
67356,18,1.0
67357,18,0.0
67358,19,0.0
67359,18,0.0
67360,18,0.0
67361,18,0.0
67362,18,0.0
67363,18,0.0
67364,18,0.0
67365,18,0.0
67366,18,0.0
67367,18,0.0
67368,18,0.0
67369,19,0.0
67370,19,0.0
67371,19,0.0
67372,19,0.0
67373,19,0.0
67374,19,0.0
67375,19,0.0
67376,19,0.0
67377,19,0.0
67378,19,0.0
67379,19,0.0
67380,19,0.0
67381,19,0.0
67382,19,0.0
67383,19,0.0
67384,19,0.0
67385,19,1.0
67386,19,0.0
67387,19,0.0
67388,19,0.0
67389,19,0.0
67390,19,1.0
67391,19,0.0
67392,19,0.0
67393,19,1.0
67394,19,0.0
67395,19,1.0
67396,19,0.0
67397,19,0.0
67398,19,0.0
67399,19,0.0
